uid,epochs_tested,identifiable_epoch_jackknifes,single_epoch_jackknife_max
D1568,49,49,0.021875052224881418
D1569,16,16,0.019595367778925316
D1570,42,42,0.02145171222714418
D1571,68,68,0.06929904914064589
D1572,30,30,0.05221074265928493
D1573,55,55,0.03191256062133763
D1574,28,28,0.04618764175197826
D1575,37,37,0.023659953280035024
D1576,61,61,0.039355502452959774
D1577,50,50,0.04631326936731266
D1578,36,36,0.06272554873826297
D1579,37,37,0.05137937931781743
D1580,62,62,0.012074386660369354
D1581,64,64,0.04725887754660796
D1582,68,68,0.03972253850780845
D1583,45,45,0.03378164977241042
D1584,73,73,0.04507354824151988
D1585,53,53,0.036079787211988255
D1586,31,31,0.0133235015513492
D1587,67,67,0.06115192374366361
D1588,42,42,0.09085044374836797
D1589,50,50,0.04828883823235066
D1590,63,63,0.020927645800993617
D1591,70,70,0.04760059598581898
D1592,36,36,0.041066223087004666
D1593,60,60,0.03834616325291384
D1594,61,61,0.03888738871789758
D1595,45,45,0.05632675477470168
D1596,56,56,0.01675096507894492
D1597,86,86,0.013401316015222467
D1598,58,58,0.059939163893423554
D1599,119,119,0.02944373223114105
D1600,91,91,0.02421450608504351
D1601,23,23,0.033339936555482154
D1602,24,24,0.026775264349253536
D1603,54,54,0.030428873552736803
D1604,59,59,0.030010612439370424
D1605,52,52,0.029000148017918514
D1606,61,61,0.0346743366221105
D1607,61,61,0.01984840592284319
D1608,58,58,0.06043909722255454
D1609,52,52,0.033988101861599306
D1610,19,19,0.11213323136191407
D1611,135,135,0.024421397732084293
D1612,66,66,0.03878216338500327
D1613,70,70,0.04634446781003314
D1614,59,59,0.020893469869768977
D1615,26,26,0.03828025162934499
D1616,58,58,0.03658667440565886
D1617,35,35,0.03143472573805167
D1618,55,55,0.01627719688014939
D1619,36,36,0.02491076706290533
D1620,68,68,0.024652056985777118
D1621,67,67,0.0247651013284071
D1622,64,64,0.015808274524786142
D1623,63,63,0.017187367611632785
D1624,50,50,0.05494338484659759
D1625,64,64,0.027785657067373567
D1626,56,56,0.07725079393449454
D1627,59,59,0.04866761416970342
D1628,60,60,0.06599882949955438
D1629,32,32,0.08898640546205284
D1630,60,60,0.03603475521069542
D1631,63,63,0.056887917761180816
D1632,41,41,0.02470900709176775
D1633,69,69,0.01127003384046677
D1634,51,51,0.03789510014126062
D1635,45,45,0.051040747172468835
D1636,60,60,0.02433507358603758
D1637,50,50,0.07193879760312684
D1638,30,30,0.014890328384983774
D1639,67,67,0.01017059390331016
D1640,78,78,0.0332914071000587
D1641,59,59,0.03023989858011734
D1642,59,59,0.03558846000209937
D1643,64,64,0.04888165347822815
D1644,64,64,0.06660310963324854
D1645,26,26,0.051583700540840445
D1646,65,65,0.01912577339195147
D1647,54,54,0.03123754439326494
D1648,56,56,0.03701656359058194
D1649,54,54,0.05417449746914605
D1650,70,70,0.037802197392652837
D1651,69,69,0.11020966478657317
D1652,35,35,0.012872198833190688
D1653,54,54,0.04033440246858648
D1654,59,59,0.03058513280763732
D1655,44,44,0.02535541895383748
D1656,57,57,0.03364775207203669
D1657,57,57,0.08490383349442544
D1658,46,46,0.06350251546746213
D1659,77,77,0.07632052047719204
D1660,61,61,0.01664004566685119
D1661,53,53,0.05632757920896342
D1662,68,68,0.022768733973584726
D1663,69,69,0.060798070604334356
D1664,67,67,0.011459819564131333
D1665,47,47,0.035378480825213374
D1666,66,66,0.027113475126438746
D1667,66,66,0.0407544172496385
D1668,39,39,0.019467547804456694
D1669,35,35,0.053604569990421146
D1670,53,53,0.026593581732565947
D1671,52,52,0.04702198218134626
D1672,32,32,0.06264383706400915
D1673,43,43,0.03981123578980737
D1674,62,62,0.046159056517058414
D1675,42,42,0.060949601451194824
D1676,69,69,0.08600486132299608
D1677,63,63,0.04829108147605447
D1678,67,67,0.013525724731289246
D1679,39,39,0.04907603024957544
D1680,78,78,0.05453197098785393
D1681,63,63,0.02692332272737414
D1682,25,25,0.02427206654830438
D1683,132,132,0.04322571923687684
D1684,69,69,0.04622972395386899
D1685,33,33,0.034532753124905155
D1686,47,47,0.04292662010819819
D1687,53,53,0.02972723778827589
D1688,28,28,0.06303290661591666
D1689,23,23,0.015258910123353803
D1690,60,60,0.03526429310356882
D1691,69,69,0.03691919902316534
D1692,60,60,0.01423088313180936
D1693,54,54,0.02480363515626732
D1694,70,70,0.028283927761720312
D1695,45,45,0.03331893592178154
D1696,67,67,0.04116757172824303
D1697,57,57,0.02785211559601115
D1698,80,80,0.05273445016722481
D1699,120,120,0.05994721048173723
D1700,63,63,0.03007017229229768
D1701,57,57,0.024080661975697873
D1702,36,36,0.035370731643205595
D1703,55,55,0.024470590978958245
D1704,67,67,0.022468082745579286
D1705,56,56,0.10174537160607457
D1706,52,52,0.021973210068031185
D1707,57,57,0.03581580194830133
D1708,48,48,0.060066629744522725
D1709,100,100,0.09696869279078016
D1710,54,54,0.021098483920497787
D1711,54,54,0.04165434666741107
D1712,55,55,0.027069736095301798
D1713,67,67,0.023490309837198634
D1714,42,42,0.010640448422132954
D1715,49,49,0.016780757464103045
D1716,48,48,0.018849239099578065
D1717,42,42,0.06754915665981372
D1718,37,37,0.027557530885326764
D1719,54,54,0.05835117484036889
D1720,54,54,0.04046733180623986
D1721,42,42,0.04704439088125491
D1722,37,37,0.05276583302564276
D1723,35,35,0.04754628369253271
D1724,56,56,0.015922126972452745
D1725,40,40,0.01740245777745053
D1726,65,65,0.05720779717359156
D1727,69,69,0.02277565432656397
D1728,69,69,0.02328563946618518
D1729,64,64,0.021078424935979743
D1730,71,71,0.0613966362402072
D1731,26,26,0.027349398586552096
D1732,66,66,0.052152835263505136
D1733,71,71,0.03630182987480811
D1734,64,64,0.02529229502456802
D1735,69,69,0.02588584476903126
D1736,36,36,0.026561003881224204
D1737,56,56,0.041026075974697186
D1738,69,69,0.035172847487793334
D1739,56,56,0.02925956679663838
D1740,42,42,0.015507310416179629
D1741,66,66,0.04389999702512906
D1742,34,34,0.010553671126933605
D1743,43,43,0.028393312773836478
D1744,55,55,0.08465375551915713
D1745,62,62,0.05722476211837577
D1746,58,58,0.03806131031495892
D1747,67,67,0.013382047704442887
D1748,45,45,0.1193535126789158
D1749,137,137,0.03575482147544455
D1750,31,31,0.027299472754114273
D1751,65,65,0.030827216872577015
D1752,60,60,0.07906763855252638
D1753,65,65,0.03163511737902173
D1754,39,39,0.02359947878046242
D1755,24,24,0.05766340030441589
D1756,69,69,0.022838294395996356
D1757,56,56,0.017583411060633783
D1758,72,72,0.10118735048613074
D1759,69,69,0.06314455088739619
D1760,46,46,0.07320987590790572
D1761,61,61,0.016676389126216266
D1762,67,67,0.07980503492306952
D1763,62,62,0.03855573999635746
D1764,66,66,0.06739312846218934
D1765,47,47,0.027657438724341666
D1766,41,41,0.016983176113074015
D1767,69,69,0.06894851175762433
D1768,72,72,0.012785378597222969
D1769,43,43,0.02989083493558513
D1770,42,42,0.014261686429029473
D1771,38,38,0.0182686590077199
D1772,42,42,0.045313249053427485
D1773,45,45,0.029685756484675304
D1774,49,49,0.022744983342597315
D1775,41,41,0.026069079192734053
D1776,42,42,0.03231273500619012
D1777,48,48,0.026401716386096036
D1778,24,24,0.04529864087402242
D1779,42,42,0.03167614423173913
D1780,34,34,0.09109943898257841
D1781,48,48,0.039737843361005346
D1782,53,53,0.02335347075924864
D1783,30,30,0.0913390158188471
D1784,57,57,0.027896859987767357
D1785,21,21,0.03903212677750274
D1786,41,41,0.09342638876400018
D1787,57,57,0.02598969785354059
D1788,51,51,0.0729347690812289
D1789,40,40,0.06161247148942153
D1790,50,50,0.06933967404265436
D1791,53,53,0.029314615806970618
D1792,23,23,0.024260023830309476
D1793,57,57,0.012915792960444462
D1794,30,30,0.09419613984255132
D1795,56,56,0.024596214057682215
D1796,40,40,0.025645260450233055
D1797,39,39,0.07440056474842535
D1798,57,57,0.062238585331789775
D1799,49,49,0.02450687635293993
D1800,56,56,0.029317213952296185
D1801,43,43,0.042122585452986534
D1802,16,16,0.04885126781764979
D1803,56,56,0.052732012475579806
D1804,50,50,0.0139236142754595
D1805,56,56,0.018190973882800995
D1806,59,59,0.0641722861021603
D1807,52,52,0.03284119894234696
D1808,54,54,0.07073471713130493
D1809,30,30,0.12128599032663694
D1810,96,96,0.030398670357210625
D1811,31,31,0.10162458514811579
D1812,40,40,0.021177167161204543
D1813,58,58,0.033858390890178384
D1814,39,39,0.038353652998050984
D1815,51,51,0.06021385539257612
D1816,59,59,0.020049499920124298
D1817,63,63,0.046259607193585
D1818,58,58,0.12286440968248157
D1819,47,47,0.019969548905343228
