x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
0.0109951,-0.0591373,0.0261362,10.754,1.3709251840909322,1.6745286365350087,1.1376828078565926,0.6884830522537232,,,,,-0.0092199329531584,-0.0313571877454821,-0.0473318223594105,D0353
0.066429,0.0940946,0.00864535,10.382,2.51870457927386,0.4804603298505147,0.8243131997256443,1.008365216255188,,,,,-0.0102617490315405,-0.0672921906162032,-0.0078451247754856,D0354
-0.580226,-0.0602586,0.00572511,11.018,0.8056472778320313,0.7189572721719741,0.6773127389365229,1.1237365365028382,,,,,-0.004057219922762,-0.0035999427250842,-0.0268356535889324,D0355
-0.03076,0.28022,0.00733828,9.125,2.5002918700377146,0.4567836175362269,0.7847037685328516,0.93408917427063,,,,,-5.260790475775101e-05,-0.0367906296626568,0.0151214509678538,D0356
-2.04744,0.16883,0.00763205,8.895,2.5185088137785594,0.4809439261754354,0.816984094422439,0.9177396049102148,,,,,0.0585089379287738,-0.3069209697465704,0.0564197715648333,D0357
-0.40849,0.11821,0.0260342,9.476,1.3608922203381857,1.2182677209377288,1.0244020984090607,1.2341818189620972,,,,,0.0150647466457446,-0.040492639395445,0.0043391380313551,D0358
0.89867,-0.087973,0.023775,10.063,1.3525617480278016,1.2068736632664998,1.0417331847651252,1.2259747719764709,,,,,-0.0082990483512153,-0.1773961610353395,-0.0974413126823492,D0359
-2.20532,-0.108299,0.0232863,11.357,1.3893765727678935,1.179343472917875,1.3707343298813393,1.1793832022410171,,,,,-0.0048270835179388,-0.0809763879454115,-0.0011403805401641,D0360
0.0643296,0.0884859,0.0263647,9.895,1.427505087852478,1.2045167138179145,1.202279002502047,1.2758953976631164,,,,,-0.0087546675050845,-0.0955995739527824,0.0549958043411606,D0362
-2.10447,0.22311,0.0752759,11.301,1.2853782057762146,2.092568443218867,0.8957127867073849,0.6662757849693298,,,,,0.0135074784242666,0.0739635636233617,0.0602469501609448,D0363
0.21105,-0.0434749,0.0268256,10.815,1.4702672282854716,1.237409844994545,1.1527812275393257,1.2816576751378863,,,,,0.0045816869440786,-0.0261580222999016,0.062649879779201,D0364
1.28901,0.028049,0.0217413,11.026,1.4057931741078695,1.2013405799865722,1.107685426185871,1.232808153629303,,,,,-0.0094291162152569,0.0143523316968645,0.0229412252811016,D0365
-1.2824,0.24566,0.00895509,9.991,2.5130404074986776,0.472727299729983,0.7779685536335255,0.8684919836620489,,,,,0.00184646921612,-0.1565137952679649,0.2630105518837808,D0366
-0.428545,0.22577,0.00808015,9.578,2.504178007443746,0.4683050781488418,0.8033078919196951,0.9173777078588804,,,,,0.0003895712840982,-0.1193195926914637,0.0723172127400175,D0367
0.49381,-0.0401183,0.0286628,10.959,1.3242379506429036,1.7283122758070628,1.108340639492561,0.7312673544883728,,,,,-0.0082894480882887,-0.2720569102344104,-0.0171362123728613,D0368
