category,uid_i,uid_j,delta_z,angle_deg,W_cosine,same_survey
same_direction_different_z,P0795,P0933,0.059209999999999985,0.9741977190467099,0.9102835688855844,True
same_direction_different_z,P0908,P1231,0.12444999999999998,1.0004822099257045,0.90966868642721,True
same_direction_different_z,P1270,P1426,0.09827000000000002,1.0036661548522376,0.829584183187168,True
same_direction_different_z,P0777,P0903,0.05829000000000001,1.0122254021099777,0.9118971999070368,True
same_direction_different_z,P0812,P1086,0.10582,1.0175687564525215,0.7925407925407925,True
same_direction_different_z,P0765,P1120,0.14116999999999996,1.0182274046452506,0.8770891844020265,True
same_direction_different_z,P0724,P1133,0.18677,1.0190048826684954,0.9071715047117338,True
same_direction_different_z,P0729,P1114,0.17817000000000002,1.021445356644263,0.858528044816866,True
same_direction_different_z,P0779,P1279,0.20234999999999997,1.0365732129800165,0.8593489612666321,True
same_direction_different_z,P0803,P1350,0.22776,1.0522163142085617,0.8886515894223356,True
same_direction_different_z,P0786,P0965,0.0779,1.055796290988664,0.8367479063753488,True
same_direction_different_z,P0888,P1160,0.10082000000000002,1.0939637316872681,0.9130135986970007,True
same_direction_different_z,P1218,P1304,0.03302000000000005,1.09545752905522,0.8510666231510137,True
same_direction_different_z,P1198,P1335,0.06126999999999999,1.1027945451503927,0.8913149152311765,True
same_direction_different_z,P1141,P1272,0.058219999999999994,1.1339487382899307,0.9118031081567246,True
same_direction_different_z,P0983,P1102,0.043179999999999996,1.14376437572916,0.8963470929734335,True
same_direction_different_z,P0835,P1173,0.13249,1.1445481663897086,0.9414756947947212,True
same_direction_different_z,P0830,P0955,0.05001999999999998,1.1448741222089742,0.8979134168061431,True
same_direction_different_z,P0767,P1077,0.12639,1.1452165939437178,0.8809837706684411,True
same_direction_different_z,P0897,P1163,0.10127000000000003,1.1679643343434656,0.718708011839966,True
same_direction_different_z,P0754,P1204,0.19024999999999997,1.199575371743154,0.7929825546460554,True
same_direction_different_z,P0973,P1127,0.05381999999999998,1.216244899303766,0.8241185449412388,True
same_direction_different_z,P0813,P1199,0.15269000000000002,1.251065252030521,0.8805440580035863,True
same_direction_different_z,P0994,P1347,0.1448,1.276738225946088,0.8741207782646149,True
same_direction_different_z,P0783,P1026,0.10099999999999998,1.2843476901505257,0.8099929020009927,True
same_direction_different_z,P0837,P0987,0.0592,1.3053412407181333,0.8163426414574149,True
same_direction_different_z,P0742,P0857,0.06703,1.3090525422334887,0.830768727893713,True
same_direction_different_z,P1150,P1530,0.27029,1.3445018840737148,0.7948943041812165,True
same_direction_different_z,P0733,P1129,0.17846999999999996,1.3645373553961575,0.8898903442847825,True
same_direction_different_z,P0964,P1321,0.14220999999999998,1.4417895006600066,0.7576350953515925,True
same_direction_different_z,P0872,P1105,0.08329,1.4522636081566733,0.7565350078263937,True
same_direction_different_z,P0869,P0979,0.03757000000000002,1.4571111796404588,0.81929651857219,True
