x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
-2.00428,-0.063684,0.0236856,10.4023,0.9706329425175984,1.15448590861749,,,,,,,-0.0006408451457115,-0.0839409077902155,-0.1636600562414969,P0247
-1.6487,-0.119693,0.00799332,9.114,3.766393923759461,1.0116876019193328,,,,,,,-0.0005936402888769,-0.0230437020571026,-0.0126037133522913,P0248
-0.582812,0.10393,0.0907109,10.9028,0.6387062033017477,2.021689460320862,,,,,,,-0.0043220054516894,-0.1107188970004994,0.1568313726020278,P0249
1.34214,-0.036481,0.11837,8.09212,0.9806003451347352,1.2273650204616198,,,,,,,0.0356277292221218,-0.0950299523638644,-0.0316057931704563,P0250
-2.72077,0.067878,0.0218581,10.9824,2.3564683894316354,1.503592985233279,,,,,,,-0.0296832469162578,0.2925250078059376,-0.9089647402433912,P0251
-2.72446,0.036997,0.0218581,10.9824,2.3564683894316354,1.503592985233279,,,,,,,-0.0047402719668356,0.73984830979885,-0.7023812923507649,P0252
-0.612255,0.051027,0.0240212,10.1899,1.144329822063446,1.0097768357970227,,,,,,,0.0077669098876416,0.0372170812662502,0.1265848478069529,P0253
-0.957574,0.037895,0.0240212,10.0079,1.144329822063446,1.0097768357970227,,,,,,,-0.0050718946836996,1.12060576349422,-1.1895302058837842,P0254
-1.85209,-0.006091,0.0760008,7.0,0.3644847909609476,0.3789510364670525,,,,,,,0.075077972124562,0.203852858639318,-0.2139726943642017,P0255
1.18664,-0.035888,0.1009,10.877,0.4336996595064799,2.41734712598639,,,,,,,0.0191868233856157,0.0326247294537196,-0.1784953938622493,P0256
0.22883,-0.084108,0.1009,10.877,0.4336996595064799,2.41734712598639,,,,,,,0.0182379916275883,-0.0680794473890614,-0.2105238614749396,P0257
0.28962,0.033984,0.11447,9.10557,0.4668408791224162,1.5927883115176205,,,,,,,-0.0094564329108815,0.1661331674131445,0.0169405462438589,P0258
-2.07155,-0.078569,0.21116,11.0165,0.7795776526133219,0.8993113794390539,,,,,,,0.0411019654019562,-0.0413364012913715,-0.3957571470600669,P0259
-2.29704,-0.077659,0.21116,11.0165,0.7795776526133219,0.8993113794390539,,,,,,,0.0394331430116554,0.0433840149408215,-0.1989389267400838,P0260
-2.71083,-0.000986,0.0493974,11.0508,0.7837652444839478,4.43555273447492,,,,,,,-0.0393278400402014,0.5900891977598266,-0.3909782432456268,P0261
-2.50052,-0.00913,0.0493974,11.0508,0.7837652444839478,4.43555273447492,,,,,,,-0.0044316463552444,-0.4440509804640973,-0.005557297678024,P0262
-2.4148,0.14796,0.0577064,9.23827,0.6329754074414571,1.5868732132747063,,,,,,,0.0132911001382491,-0.1912591118119819,0.379336070473073,P0263
-1.42495,0.046849,0.0598882,8.45606,0.8023316383361816,4.785515646691832,,,,,,,0.0308318712806448,-0.076662549940502,0.0880607660510577,P0264
-0.988522,-0.067617,0.10027,9.26363,0.5677786648273468,1.0080801510787951,,,,,,,-0.0033355912431077,0.1618176799555083,-0.7857256708666682,P0265
0.85559,-0.138261,0.0186328,9.61338,1.885014953215917,0.5761452515777711,,,,,,,-0.0246499857622588,-0.0854665550109865,-0.0647192131873453,P0266
1.25453,0.061724,0.0334694,10.9264,3.6369778434435527,1.1571381974478443,,,,,,,0.0001894478473321,0.0298723694547469,0.0245947781222639,P0267
0.47147,-0.061337,0.0334694,10.9264,3.6369778434435527,1.1571381974478443,,,,,,,-0.018007605763964,0.0336627528996524,-0.096457234765694,P0268
-1.65658,-0.045763,0.0302161,10.1949,0.7926867961883545,2.069662064214999,,,,,,,-0.0268098583495399,-0.0651034152019347,-0.1632714760562521,P0269
-1.2573,0.057733,0.0302161,10.1949,0.7926867961883545,2.069662064214999,,,,,,,-0.0989754961020264,0.4775839829479248,-0.8481047633249545,P0270
-1.52252,-0.043913,0.0302161,10.1949,0.7926867961883545,2.069662064214999,,,,,,,-0.0572093037882596,0.1218017104364979,-0.5124216904659988,P0271
-1.0906,-0.029543,0.0302161,10.1949,0.7926867961883545,2.069662064214999,,,,,,,-0.0563652954434411,0.0378942876815671,-0.7839665604042239,P0272
0.94186,-0.037793,0.0456133,10.719,0.5589963674545289,2.310443996490956,,,,,,,0.0065327285405425,-0.3324390637770539,0.6036554612583132,P0273
0.5668,0.011898,0.0602357,7.0,0.4756264567375183,0.3557557753500904,,,,,,,0.0024245695634899,0.1505385497270742,0.0297117227673879,P0274
0.80402,0.12111,0.0602357,7.75897,0.4756264567375183,0.3557557753500904,,,,,,,-0.1203552970880281,-0.0402043225385788,0.1781845298391999,P0275
-1.61047,-0.106098,0.0274864,11.0605,2.319661871592204,0.5685721098261692,,,,,,,-0.0232292487018453,-0.1176578722950296,-0.0756716965042869,P0276
-1.45192,-0.10876,0.0274864,11.0605,2.319661871592204,0.5685721098261692,,,,,,,-0.0222432153984361,-0.0317672784298488,-0.0143814963448676,P0277
-1.30129,-0.0723,0.0274864,11.0605,2.319661871592204,0.5685721098261692,,,,,,,-0.0036320223857571,-0.0077897060108156,-0.0055385556552209,P0278
-1.2315,-0.082581,0.0265131,9.66664,6.560695509115855,0.860334301531488,,,,,,,-0.0263803366204265,-0.0861637899129446,-0.1619316961077856,P0279
0.32293,0.20428,0.0466905,7.0,0.3964240888754526,0.9176014329625408,,,,,,,0.0694270670739873,-0.1103910801637548,-0.2874558974363026,P0280
