category,uid_i,uid_j,delta_z,angle_deg,W_cosine,same_survey
same_direction_different_z,D0562,D1076,0.18765000000000004,0.06513817373970408,0.9977220956719817,True
same_direction_different_z,D0846,D1630,0.29489,0.06528415605087394,0.995,True
same_direction_different_z,D0762,D1423,0.21844999999999998,0.06542330828187434,0.9957585045734161,True
same_direction_different_z,D1222,D1483,0.08512000000000008,0.06568891713491368,0.9968420516323031,True
same_direction_different_z,D0289,D1662,0.5437099999999999,0.06572994111889051,0.9955282182721096,True
same_direction_different_z,D0987,D1497,0.16739000000000004,0.06581490178446987,0.9910719052775645,True
same_direction_different_z,D0924,D1398,0.15316999999999997,0.0659809789283383,0.997757054435005,True
same_direction_different_z,D0216,D1342,0.47203000000000006,0.06633738810613068,1.0,True
same_direction_different_z,D1715,D1779,0.10255000000000003,0.0663501689675516,0.9951171393014179,True
same_direction_different_z,D1619,D1749,0.12253999999999998,0.06647224359594231,0.9976331327759183,True
same_direction_different_z,D0847,D1338,0.16268000000000005,0.06662885990385287,0.9976220954939394,True
same_direction_different_z,D0424,D0929,0.18106,0.0668111536749671,0.9975550122249389,True
same_direction_different_z,D0275,D1426,0.42764,0.06687933787785731,0.9923717228845925,True
same_direction_different_z,D0534,D1592,0.37951999999999997,0.0675948152690883,0.9958419958419958,True
same_direction_different_z,D0403,D0586,0.058479999999999976,0.0679141293490528,0.9952634849365631,True
same_direction_different_z,D0653,D0831,0.06856000000000001,0.06792808113739748,0.997783338663701,True
same_direction_different_z,D1114,D1788,0.40544,0.06806092581164766,0.9975278083317083,True
same_direction_different_z,D0395,D0724,0.12497000000000003,0.06810895502946533,0.9975610049860355,True
same_direction_different_z,D1306,D1661,0.16575000000000006,0.06815913919446291,0.9955961194025961,True
same_direction_different_z,D0331,D1487,0.40676999999999996,0.0681815957565843,0.9905102111501248,True
same_direction_different_z,D0409,D1108,0.24703000000000003,0.06820480562353891,1.0000000000000002,True
same_direction_different_z,D0927,D1583,0.22930999999999996,0.06839425926446269,0.9975903614457833,True
same_direction_different_z,D0933,D1718,0.33383999999999997,0.06847725060413665,0.9927447651207731,True
same_direction_different_z,D1532,D1793,0.27923,0.06881796188689546,0.9870343701222135,True
same_direction_different_z,D1010,D1606,0.21658999999999995,0.06913546869835294,0.9957537154989383,True
same_direction_different_z,D0530,D1354,0.28019000000000005,0.06930028345173113,0.9908289719757438,True
same_direction_different_z,D1157,D1720,0.2668999999999999,0.06934885181716752,0.9941879134908641,True
same_direction_different_z,D1445,D1576,0.057049999999999934,0.06938541980751993,0.9954560918484667,True
same_direction_different_z,D0492,D0604,0.030700000000000005,0.07022490538750514,0.9957896261766522,True
same_direction_different_z,D0202,D0539,0.24006999999999998,0.07031096422029699,0.995488503440725,True
same_direction_different_z,D1360,D1814,0.4286199999999999,0.0704882295144965,0.9977827050997782,True
same_direction_different_z,D0572,D1068,0.17977000000000004,0.0710192790747499,0.9976771164912531,True
same_direction_different_z,D0203,D1700,0.70391,0.07111294562457945,1.0000000000000002,True
same_direction_different_z,D0285,D0559,0.12072,0.07123143176529952,0.9954855155869112,True
same_direction_different_z,D0838,D1358,0.17107999999999995,0.07141422322555374,0.9930259411229956,True
same_direction_different_z,D1038,D1790,0.43517000000000006,0.07142392523931906,0.9973154313982582,True
same_direction_different_z,D0413,D1172,0.26223,0.07147390412750455,0.9958859163254701,True
same_direction_different_z,D1349,D1731,0.21643999999999997,0.07165093467966308,0.9919850408299778,True
same_direction_different_z,D0850,D1125,0.09672999999999998,0.07166887355401347,0.9999999999999999,True
same_direction_different_z,D1175,D1303,0.04157999999999995,0.07190907565032942,0.9962902591644001,True
same_direction_different_z,D0260,D1612,0.52146,0.07205441061281882,1.0,True
same_direction_different_z,D0573,D1062,0.17663999999999996,0.07342264078205823,0.9979102825457239,True
same_direction_different_z,D1201,D1447,0.07662000000000002,0.07345411419072258,0.9953950282906935,True
same_direction_different_z,D0932,D1106,0.05728999999999995,0.07353597258379888,0.9887613093330311,True
same_direction_different_z,D0326,D0941,0.23336999999999997,0.07380760214335759,0.9925217894270948,True
same_direction_different_z,D0627,D1227,0.21263999999999994,0.07406363368342433,0.9891043611231112,True
same_direction_different_z,D0370,D0475,0.04557,0.07420263286706752,0.9977925162356314,True
same_direction_different_z,D0531,D1400,0.29893999999999993,0.07432442680888965,1.0000000000000002,True
same_direction_different_z,D0593,D0758,0.06829000000000002,0.07448238846446294,0.9882667792961741,True
same_direction_different_z,D0985,D1470,0.15243000000000007,0.07448703267984827,0.9953943473944779,True
same_direction_different_z,D0588,D1293,0.24812999999999996,0.07480551006913799,0.9999999999999999,True
same_direction_different_z,D0675,D1709,0.42295999999999995,0.0750445949730881,0.9945767175111521,True
same_direction_different_z,D0671,D1518,0.28935,0.07535125440224912,0.9977298495122363,True
same_direction_different_z,D0341,D0613,0.09883000000000003,0.07568712385018066,0.9954235371579137,True
same_direction_different_z,D1317,D1747,0.25188,0.0760027903326512,0.9960960626815761,True
same_direction_different_z,D0946,D1240,0.09371999999999997,0.07609117287077996,0.9935988364913405,True
same_direction_different_z,D1586,D1708,0.09687999999999997,0.0761481351708303,0.9976422737303166,True
same_direction_different_z,D0860,D1805,0.5554599999999998,0.076681359507783,0.9962975199878492,True
same_direction_different_z,D0942,D1279,0.11078999999999994,0.07678238875682562,0.9951836120919052,True
same_direction_different_z,D0603,D1367,0.26197,0.07699919330029804,0.9949780473003812,True
same_direction_different_z,D0524,D1314,0.26873,0.07722058883487656,0.9953051383878067,True
same_direction_different_z,D0455,D1254,0.26918,0.0772593072234512,0.9930795016269967,True
same_direction_different_z,D0322,D1185,0.3132,0.07749170951354206,0.9978354978354979,True
same_direction_different_z,D0502,D0812,0.11143999999999998,0.07749856087133358,0.9977071241554286,True
same_direction_different_z,D1012,D1797,0.45946999999999993,0.07751673647644877,0.9904988123515438,True
same_direction_different_z,D1309,D1775,0.30594999999999994,0.07797237319222665,0.9950402842262926,True
same_direction_different_z,D0848,D1644,0.30835,0.07805491927290935,0.9937739411415693,True
same_direction_different_z,D0626,D1204,0.20714,0.07809696149697277,0.9978586922262197,True
same_direction_different_z,D0893,D1070,0.06359999999999999,0.07820592346446463,0.9977477708572514,True
same_direction_different_z,D0367,D0571,0.07462000000000002,0.07834787194913463,0.9937845070055836,True
same_direction_different_z,D0437,D1530,0.37126000000000003,0.07872151785211765,0.9947229183096801,True
same_direction_different_z,D1356,D1810,0.4075399999999999,0.07875204839859795,0.9950769404222781,True
same_direction_different_z,D0371,D1713,0.53406,0.07883693332738341,0.9937585771834553,True
same_direction_different_z,D1105,D1435,0.10267000000000004,0.07920863304110819,0.9953598333417444,True
same_direction_different_z,D0790,D1458,0.21864999999999996,0.07953618958754033,0.9925772981166626,True
same_direction_different_z,D0296,D1009,0.28388,0.08023510440191395,0.9911209000078467,True
same_direction_different_z,D0839,D1160,0.10988999999999999,0.08037885921614349,0.9977868148239846,True
same_direction_different_z,D0527,D0701,0.06331000000000003,0.08063809781518598,0.9931894780788385,True
same_direction_different_z,D0897,D1550,0.21766000000000002,0.08072578933126176,0.9925115727869479,True
same_direction_different_z,D0918,D1117,0.06825999999999999,0.08101279938867911,0.9973856164418643,True
same_direction_different_z,D1524,D1763,0.20052999999999999,0.08111478008452937,0.9933160713804712,True
same_direction_different_z,D0565,D1217,0.22792,0.0815663719955771,0.9936732515486351,True
same_direction_different_z,D1174,D1710,0.25064,0.08199331251178243,0.9912987780314938,True
same_direction_different_z,D0589,D0914,0.12004999999999999,0.0823849706440427,0.9911798157411635,True
same_direction_different_z,D0912,D1148,0.08067000000000002,0.08241727670794458,0.9890010511584832,True
same_direction_different_z,D0874,D1711,0.35262000000000004,0.08264937410564002,0.997566909975669,True
same_direction_different_z,D0883,D1260,0.12772999999999995,0.08300504973840843,0.9999999999999999,True
same_direction_different_z,D0482,D0979,0.17285000000000006,0.08348415482832254,0.9877418209501408,True
same_direction_different_z,D0909,D1437,0.17337999999999998,0.08410073583034128,0.9977011740048264,True
same_direction_different_z,D0515,D1380,0.29344,0.0841447951797338,0.9951475204460312,True
same_direction_different_z,D1045,D1629,0.22038000000000002,0.08421873203654118,0.9934956297712954,True
same_direction_different_z,D1499,D1798,0.30259,0.08426813151268372,0.989012862985725,True
same_direction_different_z,D0345,D1327,0.34376999999999996,0.0843946241058642,0.9939550098966123,True
same_direction_different_z,D1132,D1399,0.08762000000000003,0.08463368496413895,0.9975520159118909,True
same_direction_different_z,D0545,D0966,0.15673000000000004,0.0854129149898601,0.9933191025884909,True
same_direction_different_z,D1685,D1764,0.09069000000000005,0.08550224143438939,0.9999999999999999,True
same_direction_different_z,D1670,D1770,0.1244900000000001,0.08551823430464604,0.9899116151148832,True
same_direction_different_z,D0542,D1552,0.34792000000000006,0.08561792195347402,0.9926410079056803,True
same_direction_different_z,D0764,D1408,0.21316000000000002,0.08565337186937029,0.9953943473944779,True
same_direction_different_z,D1374,D1494,0.04763000000000006,0.08569927249661366,0.990171751667109,True
same_direction_different_z,D0421,D0961,0.19245999999999996,0.08575589925658976,0.9928514061444342,True
same_direction_different_z,D0364,D0905,0.19809,0.08648649043749254,0.9909500401039307,True
same_direction_different_z,D0220,D0380,0.13634000000000002,0.08659852704779139,0.9976442841248871,True
same_direction_different_z,D0431,D1297,0.29643,0.08673578181637004,0.9976851851851852,True
same_direction_different_z,D1557,D1716,0.12558000000000002,0.08677574737276082,0.9975669391371718,True
same_direction_different_z,D0256,D1078,0.32655999999999996,0.08738105433228205,0.9929987470424657,True
same_direction_different_z,D0201,D0632,0.27277,0.0874075481181042,0.9999999999999999,True
same_direction_different_z,D0350,D0488,0.06124999999999997,0.08772076725076257,0.9954467739583783,True
same_direction_different_z,D0218,D0332,0.11291000000000001,0.08799162118940113,0.9882938069500365,True
same_direction_different_z,D0738,D1075,0.11508000000000002,0.08804177443400735,0.9928853131150813,True
same_direction_different_z,D0525,D1493,0.3334599999999999,0.08831485773769603,0.9908842437261149,True
same_direction_different_z,D0305,D1177,0.32869000000000004,0.08834655837171873,0.9980640080512464,True
same_direction_different_z,D0743,D1243,0.16515000000000002,0.08867654363591182,0.986557004584491,True
same_direction_different_z,D0727,D1234,0.16669999999999996,0.0888930628791584,1.0,True
same_direction_different_z,D0498,D0965,0.16689999999999994,0.08896424868114104,0.9977311834247465,True
same_direction_different_z,D0674,D1221,0.18760000000000004,0.08899814587423319,0.9908044024147216,True
same_direction_different_z,D0316,D1102,0.29585000000000006,0.08909036914336955,0.992834331173892,True
same_direction_different_z,D0754,D1664,0.34832,0.08955099603492976,0.9897800976865735,True
same_direction_different_z,D0212,D0851,0.31112,0.09045151642994839,0.9977728285077951,True
same_direction_different_z,D0561,D1171,0.21521999999999997,0.09068483333708996,0.993536790135311,True
same_direction_different_z,D0733,D1281,0.18187000000000003,0.09072200448776402,0.9879486442347685,True
same_direction_different_z,D0876,D1745,0.39546000000000003,0.09072395413804904,0.9902436691399975,True
same_direction_different_z,D1760,D1784,0.05418999999999996,0.09074706354362942,0.9937792595537867,True
same_direction_different_z,D0301,D1130,0.31766000000000005,0.09148316452453917,0.9978308232404395,True
same_direction_different_z,D0926,D1598,0.24093999999999993,0.09166321929963966,0.989381857237243,True
same_direction_different_z,D0262,D1353,0.40559,0.09174199520461794,0.9976771164912531,True
same_direction_different_z,D0811,D0922,0.03766000000000003,0.09216463073696862,0.9909123093009797,True
same_direction_different_z,D0270,D1748,0.64656,0.09335354141509337,0.9951340561349474,True
same_direction_different_z,D0620,D1294,0.23897999999999997,0.09342985045990518,0.9976218753494591,True
same_direction_different_z,D0564,D1424,0.29713000000000006,0.09360228187844145,0.994874028443806,True
same_direction_different_z,D0500,D1025,0.18853999999999999,0.09423045147432568,0.9976331327759183,True
same_direction_different_z,D0666,D1455,0.26532,0.0943024209895155,0.9978118161925603,True
same_direction_different_z,D0984,D1258,0.08782000000000001,0.09475110355712216,0.9775541420557066,True
same_direction_different_z,D0521,D1397,0.29905000000000004,0.09481793440562446,0.9956560418111792,True
same_direction_different_z,D1246,D1490,0.08264000000000005,0.09527022997675186,0.9949789003420262,True
same_direction_different_z,D0694,D1186,0.16721000000000008,0.09558173620401017,0.9953414047034342,True
same_direction_different_z,D0300,D1138,0.32026,0.09559362672569963,0.9976303317535544,True
same_direction_different_z,D1131,D1333,0.06320000000000003,0.09571025145304861,0.9857611599070065,True
same_direction_different_z,D1692,D1742,0.056970000000000076,0.09609151253183772,0.9927826133067537,True
same_direction_different_z,D0974,D1202,0.07311000000000001,0.09646509762806879,0.9912117805190792,True
same_direction_different_z,D0560,D0852,0.10593999999999998,0.09691271973103156,0.995619238430762,True
same_direction_different_z,D0343,D1580,0.44802,0.09705042082408283,0.9904561314415218,True
same_direction_different_z,D0318,D0911,0.22604000000000002,0.09711075845799574,0.9756358740047537,True
same_direction_different_z,D1183,D1436,0.08148999999999995,0.09723842323734687,0.9934710945056334,True
same_direction_different_z,D0649,D1464,0.27618000000000004,0.09807223596797243,0.9898478357846489,True
same_direction_different_z,D0770,D1596,0.29411,0.09824304402414696,0.9975339050005347,True
same_direction_different_z,D0817,D1230,0.13501000000000007,0.09836886600966666,0.9951991293645577,True
same_direction_different_z,D0799,D1089,0.09960000000000002,0.0994246290416906,0.9977484121457643,True
same_direction_different_z,D0734,D1627,0.32545,0.09958735145069314,0.9923132158866512,True
same_direction_different_z,D0446,D1674,0.46726000000000006,0.10030789878229288,0.9953831524416511,True
same_direction_different_z,D0391,D0756,0.13543000000000005,0.10065159180127299,0.9977635144784144,True
same_direction_different_z,D0394,D1549,0.39812000000000003,0.10069365836478562,0.995049474543916,True
same_direction_different_z,D1042,D1296,0.08002999999999993,0.10138032941934524,0.9999999999999999,True
same_direction_different_z,D1043,D1567,0.17496999999999996,0.10167286797849098,0.9900495037128094,True
same_direction_different_z,D0668,D1329,0.22399999999999992,0.10203709272934675,0.9954128198502351,True
same_direction_different_z,D0360,D1474,0.38680999999999993,0.10259724516670336,0.988182430416006,True
same_direction_different_z,D0401,D1330,0.31746,0.10289587192898768,0.9952832338232939,True
same_direction_different_z,D0690,D0896,0.07085999999999998,0.1031675930124294,0.9932152116471885,True
same_direction_different_z,D0884,D0983,0.03852,0.10335960856531926,0.9955111041850254,True
same_direction_different_z,D0755,D1074,0.10879000000000005,0.10337173905566725,0.9957654747126283,True
same_direction_different_z,D0705,D0991,0.10383999999999999,0.10398045260188231,0.9977452056990781,True
same_direction_different_z,D0284,D0400,0.06826000000000002,0.10470512208815694,0.9886772431002737,True
same_direction_different_z,D0506,D0721,0.0827,0.10489095785351972,0.9915344818564047,True
same_direction_different_z,D0807,D1411,0.19955,0.10512602482155818,0.9951806948412009,True
same_direction_different_z,D0242,D0957,0.29972999999999994,0.10562967833040722,0.9868241539810074,True
same_direction_different_z,D1168,D1697,0.23814999999999997,0.10569706980662251,0.9975669391371718,True
same_direction_different_z,D0829,D1182,0.11720999999999993,0.10576554391224399,0.995352229081982,True
same_direction_different_z,D0254,D0546,0.13418000000000002,0.10623599975754776,0.9979288115124408,True
same_direction_different_z,D0417,D0840,0.14686000000000005,0.10625137130796478,0.9953504957587472,True
same_direction_different_z,D0204,D0684,0.28884,0.10644907488529091,0.9949109414758269,True
same_direction_different_z,D1218,D1448,0.07396999999999998,0.10754422803794116,0.9884343000767519,True
same_direction_different_z,D1145,D1669,0.22381000000000006,0.10775681789453459,0.9956478180024259,True
same_direction_different_z,D0338,D1593,0.45649,0.10806513521415416,0.997849482473094,True
same_direction_different_z,D0801,D1137,0.11177000000000004,0.10821569317469928,0.9951219221294826,True
same_direction_different_z,D1044,D1733,0.31048,0.10851916762881335,0.9886593441051401,True
same_direction_different_z,D1388,D1623,0.11079000000000006,0.1093230375919616,0.9874717730206585,True
same_direction_different_z,D0862,D1232,0.12548000000000004,0.10992560130532154,0.9967343716494298,True
same_direction_different_z,D0384,D1526,0.39321999999999996,0.11035328222744552,0.9845349599425997,True
same_direction_different_z,D0716,D1166,0.15102000000000004,0.11039547369002638,0.9956045692656057,True
same_direction_different_z,D0760,D1560,0.26808000000000004,0.11053071001733443,0.990972196020994,True
same_direction_different_z,D0650,D0954,0.11334,0.11079960444591153,0.9914191454414722,True
same_direction_different_z,D0330,D0476,0.06958999999999999,0.11092135503891787,0.9878902674918207,True
same_direction_different_z,D0776,D1086,0.10832000000000003,0.11103912956714965,0.9913329484149328,True
same_direction_different_z,D0685,D1681,0.39198000000000005,0.11143090282911845,0.9907646564459567,True
same_direction_different_z,D0821,D1161,0.11252000000000001,0.11236423639447143,0.9954128440366972,True
same_direction_different_z,D0594,D1298,0.24782000000000004,0.11250734404457319,0.9932892160846684,True
same_direction_different_z,D0448,D1578,0.39525000000000005,0.11264085021274226,0.9978076302422348,True
same_direction_different_z,D1473,D1551,0.030000000000000027,0.11327271939952385,0.9999999999999999,True
same_direction_different_z,D0871,D0993,0.04722000000000004,0.11347763153947353,0.9882656336567784,True
same_direction_different_z,D1717,D1796,0.14905000000000002,0.11362734474075496,0.9906820264811954,True
same_direction_different_z,D0895,D1653,0.29725999999999997,0.1138061445544881,0.9901958416788311,True
same_direction_different_z,D0845,D1242,0.13371,0.1145165501603548,0.9976500329051454,True
same_direction_different_z,D0271,D0903,0.25681,0.11462953539216268,0.993370092648839,True
same_direction_different_z,D0402,D0638,0.08030999999999999,0.11537362283251311,0.9904656191394949,True
same_direction_different_z,D1214,D1453,0.07575999999999994,0.11622426203635873,0.985784170495782,True
same_direction_different_z,D1262,D1626,0.15089000000000008,0.1180355722780417,0.9932305215103945,True
same_direction_different_z,D0763,D1126,0.12263999999999997,0.11809242490087082,0.990363326601005,True
same_direction_different_z,D0939,D1124,0.06050999999999995,0.11819435179975982,0.9976190749385854,True
same_direction_different_z,D0479,D1687,0.46356,0.11860403560794061,0.9862803521568089,True
same_direction_different_z,D0496,D1271,0.26543,0.11869095336539986,0.9926263668025084,True
same_direction_different_z,D0440,D1542,0.37469,0.1186963760493467,0.9913231312454032,True
same_direction_different_z,D1219,D1482,0.08555000000000001,0.11871883096259322,0.9837835249958194,True
same_direction_different_z,D1196,D1688,0.22122000000000008,0.11960762792055431,0.9885452517376903,True
same_direction_different_z,D0420,D1574,0.39888,0.119928733379002,0.9927447651207731,True
same_direction_different_z,D0944,D1142,0.06410000000000005,0.12147987157263179,0.9954235371579137,True
same_direction_different_z,D0464,D0745,0.09700000000000003,0.12176960122342122,0.9949877270046072,True
same_direction_different_z,D1265,D1595,0.12827999999999995,0.12228050023952759,0.9931610388254603,True
same_direction_different_z,D0460,D1539,0.36418000000000006,0.12232821796752506,0.993075886557958,True
same_direction_different_z,D0509,D0971,0.16711000000000004,0.12272155011307177,0.9886772431002737,True
same_direction_different_z,D1654,D1769,0.12729000000000001,0.12297799460814274,0.9903843920514593,True
same_direction_different_z,D0981,D1417,0.14000999999999997,0.12395180444508558,0.991135444181624,True
same_direction_different_z,D1481,D1750,0.20250999999999997,0.1253058361819351,0.9904105216889673,True
same_direction_different_z,D0869,D1088,0.08000000000000007,0.1260500031734371,1.0000000000000002,True
same_direction_different_z,D0491,D1666,0.4448,0.1266045970116857,0.9999999999999999,True
same_direction_different_z,D0405,D1587,0.41824,0.12700726652642505,0.9952189219919998,True
same_direction_different_z,D0567,D1527,0.331,0.12730154809267177,0.9879058493637817,True
same_direction_different_z,D0837,D1803,0.5460399999999999,0.1273193049687512,0.9977753031397176,True
same_direction_different_z,D0574,D0765,0.07462000000000002,0.12782509304626397,0.9953943722601598,True
same_direction_different_z,D1058,D1386,0.10251999999999994,0.1280883557991417,0.993103448275862,True
same_direction_different_z,D0393,D0956,0.20329999999999998,0.12875024783410552,0.9882325021423121,True
same_direction_different_z,D0346,D1537,0.41929000000000005,0.12908213592914125,0.9929659150299243,True
same_direction_different_z,D0466,D1752,0.54396,0.12922367350286382,0.9877319204977797,True
same_direction_different_z,D1167,D1559,0.13383999999999996,0.12982004258789082,0.995518197428685,True
same_direction_different_z,D0359,D1302,0.33308000000000004,0.13002824744841437,0.9975522561944729,True
same_direction_different_z,D0859,D1194,0.11531999999999998,0.13025207088132704,0.9941390184421578,True
same_direction_different_z,D1371,D1721,0.20172999999999996,0.1306769357351338,0.9871429097771239,True
same_direction_different_z,D0672,D0908,0.08489999999999998,0.1313083864021454,0.9930582161446181,True
same_direction_different_z,D1757,D1774,0.03317999999999999,0.13370524416800597,0.9814035644332719,True
same_direction_different_z,D1722,D1759,0.05123,0.13377182186041622,0.9926590154143506,True
same_direction_different_z,D0898,D1403,0.16815000000000002,0.13405156094465553,0.9908072157709731,True
same_direction_different_z,D0474,D1299,0.27892,0.1353338946475356,0.9999999999999999,True
same_direction_different_z,D0910,D1272,0.12133,0.13582370370037997,0.9902318881141043,True
same_direction_different_z,D0513,D0925,0.15084000000000003,0.13640430414317925,0.9795200148335201,True
same_direction_different_z,D0347,D1339,0.34743999999999997,0.13647051783242972,0.9653811384521648,True
same_direction_different_z,D0679,D1531,0.28936000000000006,0.13852126352135333,0.9880433268131585,True
same_direction_different_z,D1280,D1620,0.1395200000000001,0.13922578364681104,0.9824015439034642,True
same_direction_different_z,D0637,D1343,0.24139,0.13987532349064474,0.9947678429712355,True
same_direction_different_z,D1027,D1683,0.26788999999999996,0.14006243663485832,0.9863661838002519,True
same_direction_different_z,D0310,D0707,0.16292,0.14017863937240926,0.9880056037276196,True
same_direction_different_z,D0598,D0828,0.08915000000000001,0.140587310525354,0.9913230463826698,True
same_direction_different_z,D1090,D1233,0.04373000000000005,0.1406611764842692,0.9857589923513006,True
same_direction_different_z,D0661,D0951,0.10760999999999998,0.14091180994330024,0.978799089350905,True
same_direction_different_z,D0485,D1036,0.19341000000000003,0.14112824216113287,0.9746238216407861,True
same_direction_different_z,D0570,D1248,0.23596000000000006,0.14199729722469084,0.9639883283454201,True
same_direction_different_z,D0540,D1540,0.34541999999999995,0.14234617695865626,0.9853058198317676,True
same_direction_different_z,D0399,D0752,0.13050999999999996,0.14424959291896022,0.9976664824857668,True
same_direction_different_z,D0673,D1141,0.16468,0.1446159541994533,0.9935017575339136,True
same_direction_different_z,D0235,D0381,0.09940000000000002,0.14467782941838217,0.9885057471264368,True
same_direction_different_z,D0972,D1480,0.16069999999999995,0.14484791748159578,0.9954443848509782,True
same_direction_different_z,D0419,D1379,0.32338000000000006,0.14494970607129237,0.99274771797382,True
same_direction_different_z,D0277,D0443,0.09410000000000002,0.14559838377572762,0.9866096007324958,True
same_direction_different_z,D0835,D1419,0.19433,0.14581664886567317,0.9863559812661015,True
same_direction_different_z,D1323,D1475,0.05008000000000001,0.14581779316846805,0.9831032592241961,True
same_direction_different_z,D0628,D1000,0.14184999999999998,0.14639715022967545,0.9931139449776017,True
same_direction_different_z,D1066,D1591,0.18710000000000004,0.1469985637159397,0.9895285072531597,True
same_direction_different_z,D0950,D1553,0.19783999999999996,0.1477295734074226,0.9932000241224705,True
same_direction_different_z,D0815,D0994,0.06215999999999994,0.14835526312894726,0.9906103286384975,True
same_direction_different_z,D1418,D1544,0.04430999999999996,0.1489058742172823,0.9879397997511358,True
same_direction_different_z,D0379,D0731,0.13184999999999997,0.14982244342388273,0.9946011684845288,True
same_direction_different_z,D1061,D1584,0.18648999999999993,0.15089295270348208,0.9910290717052598,True
same_direction_different_z,D1321,D1573,0.09531999999999996,0.15098891781121912,0.9823802243077161,True
same_direction_different_z,D0337,D1154,0.29450000000000004,0.15189970407409614,0.9936866681426516,True
same_direction_different_z,D1049,D1698,0.27557,0.15220793724651321,0.9912686235359695,True
same_direction_different_z,D1315,D1801,0.37639,0.15222501956197798,0.9797275402494047,True
same_direction_different_z,D0818,D1311,0.16035,0.15225176632415977,0.9953844025446693,True
same_direction_different_z,D1638,D1778,0.16544999999999999,0.15248885781405552,0.9944870759770319,True
same_direction_different_z,D0522,D1118,0.21010000000000006,0.15342446478073693,0.9917038788697654,True
same_direction_different_z,D0682,D0975,0.10731000000000002,0.15384998917225357,0.992248062015504,True
same_direction_different_z,D0660,D1237,0.19961,0.15395626135743468,0.9878736103579845,True
same_direction_different_z,D0470,D0662,0.059599999999999986,0.15507652620162088,0.9770114942528736,True
same_direction_different_z,D0348,D1634,0.48101,0.15573953157910106,0.9882102956225242,True
same_direction_different_z,D0591,D1320,0.25211999999999996,0.15594027715513997,0.9956045692656057,True
same_direction_different_z,D1169,D1659,0.20928000000000002,0.15775164742450867,0.9909807538973808,True
same_direction_different_z,D0607,D1115,0.18607999999999997,0.15821815433904438,0.9909321242065312,True
same_direction_different_z,D0963,D1252,0.08994000000000002,0.1585709384293694,0.9884683250188234,True
same_direction_different_z,D0261,D0931,0.27446,0.16057313805648743,0.9958679126806478,True
same_direction_different_z,D0766,D1384,0.2022,0.16070179630185788,0.9901690676892991,True
same_direction_different_z,D0865,D1472,0.20012999999999997,0.16311314777660899,0.9862939436162688,True
same_direction_different_z,D0729,D1441,0.23132000000000003,0.16557070455091752,0.9870263050492714,True
same_direction_different_z,D0427,D0693,0.09264,0.16700735923661023,0.9841137839023578,True
same_direction_different_z,D0209,D0576,0.22294000000000003,0.16729940966787718,0.9766381797523599,True
same_direction_different_z,D0891,D1500,0.20456000000000002,0.16795920237001452,0.9916592316217697,True
same_direction_different_z,D0251,D0938,0.28181999999999996,0.1681836800459818,0.9909815501768421,True
same_direction_different_z,D1332,D1444,0.035619999999999985,0.17025915586541174,0.9955569996830352,True
same_direction_different_z,D0523,D0683,0.05585000000000001,0.170323974613894,0.988494860436939,True
same_direction_different_z,D0526,D1143,0.21621999999999997,0.17055345324052498,0.9761640794657255,True
same_direction_different_z,D0378,D1210,0.28957,0.17073187974216583,0.9892726640613269,True
same_direction_different_z,D0314,D0782,0.18493000000000004,0.17119095871596549,0.9843299241247363,True
same_direction_different_z,D0696,D1081,0.13691000000000003,0.17143425815988883,0.988915956453439,True
same_direction_different_z,D0447,D0773,0.11395,0.1738630960555521,0.9757750791288518,True
same_direction_different_z,D0453,D1495,0.35439,0.1747038577156639,0.9932985331341873,True
same_direction_different_z,D0872,D1037,0.06246999999999997,0.17482541180209596,0.9578480599613152,True
same_direction_different_z,D0368,D1239,0.30589999999999995,0.17684253239428158,0.9914115687857102,True
same_direction_different_z,D0313,D0656,0.13747,0.176843310516075,0.993176618086573,True
same_direction_different_z,D0796,D1095,0.10346000000000005,0.17708831455000154,0.990888382687927,True
same_direction_different_z,D0439,D1016,0.20604000000000006,0.17837020918201746,0.9842117503309155,True
same_direction_different_z,D0669,D1705,0.4218,0.17957930605825315,0.9886515189124014,True
same_direction_different_z,D1026,D1430,0.12575999999999998,0.18157112978258627,0.9932775424506051,True
same_direction_different_z,D0711,D1002,0.10551999999999995,0.18159420893431608,0.9930821870881374,True
same_direction_different_z,D1522,D1668,0.09843999999999997,0.18253302697465462,0.9956616052060737,True
same_direction_different_z,D1015,D1395,0.11812999999999996,0.18517477114668082,0.9460546237024136,True
same_direction_different_z,D0249,D1414,0.43862,0.1861410269004438,0.9796128090247602,True
same_direction_different_z,D1665,D1725,0.05757000000000001,0.1898517241453089,0.9730655207974749,True
same_direction_different_z,D0625,D1383,0.26231000000000004,0.18985755986615893,0.9690478931569857,True
same_direction_different_z,D0863,D1101,0.08666999999999997,0.1918373946353553,0.9864579872307455,True
same_direction_different_z,D0372,D1253,0.30649999999999994,0.19375251486666295,0.9933519337697,True
same_direction_different_z,D0551,D1215,0.2324,0.19375603059840013,0.992908540959205,True
same_direction_different_z,D0407,D1238,0.2862199999999999,0.19594497303002428,0.9854152377763643,True
same_direction_different_z,D0881,D1005,0.04920000000000002,0.19667732215632597,0.9878462459030428,True
same_direction_different_z,D1107,D1413,0.09670000000000001,0.19772637649204886,0.9905658268267664,True
same_direction_different_z,D1375,D1515,0.05227000000000004,0.19914635252751178,0.9901902809495285,True
